"match_id,inning,batting_team,bowling_team,over,ball,striker,bowler,non_striker,runs_by_batter,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,8.0,5.0,Yuvraj Singh,P Kumar,SE Marsh,1.0,0.0,1.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,8.0,6.0,SE Marsh,P Kumar,Yuvraj Singh,1.0,0.0,1.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,9.0,1.0,SE Marsh,A Kumble,Yuvraj Singh,2.0,0.0,2.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,9.0,2.0,SE Marsh,A Kumble,Yuvraj Singh,4.0,0.0,4.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,9.0,3.0,SE Marsh,A Kumble,Yuvraj Singh,4.0,0.0,4.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,9.0,4.0,SE Marsh,A Kumble,Yuvraj Singh,0.0,0.0,0.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,9.0,5.0,SE Marsh,A Kumble,Yuvraj Singh,4.0,0.0,4.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,9.0,6.0,SE Marsh,A Kumble,Yuvraj Singh,0.0,0.0,0.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,10.0,1.0,Yuvraj Singh,P Kumar,SE Marsh,0.0,0.0,0.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,10.0,2.0,Yuvraj Singh,P Kumar,SE Marsh,0.0,0.0,0.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,10.0,3.0,Yuvraj Singh,P Kumar,SE Marsh,0.0,0.0,0.0,None,1,Yuvraj Singh,caught,DT Patil"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,10.0,4.0,DPMD Jayawardene,P Kumar,SE Marsh,0.0,0.0,0.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,10.0,5.0,DPMD Jayawardene,P Kumar,SE Marsh,0.0,0.0,0.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,10.0,6.0,DPMD Jayawardene,P Kumar,SE Marsh,0.0,0.0,0.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,11.0,1.0,SE Marsh,A Kumble,DPMD Jayawardene,4.0,0.0,4.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,11.0,2.0,SE Marsh,A Kumble,DPMD Jayawardene,0.0,1.0,1.0,wides,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,11.0,3.0,SE Marsh,A Kumble,DPMD Jayawardene,1.0,0.0,1.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,11.0,4.0,DPMD Jayawardene,A Kumble,SE Marsh,4.0,0.0,4.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,11.0,5.0,DPMD Jayawardene,A Kumble,SE Marsh,0.0,0.0,0.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,11.0,6.0,DPMD Jayawardene,A Kumble,SE Marsh,1.0,0.0,1.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,11.0,7.0,SE Marsh,A Kumble,DPMD Jayawardene,1.0,0.0,1.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,12.0,1.0,SE Marsh,P Kumar,DPMD Jayawardene,0.0,0.0,0.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,12.0,2.0,SE Marsh,P Kumar,DPMD Jayawardene,1.0,0.0,1.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,12.0,3.0,DPMD Jayawardene,P Kumar,SE Marsh,4.0,0.0,4.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,12.0,4.0,DPMD Jayawardene,P Kumar,SE Marsh,0.0,0.0,0.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,12.0,5.0,DPMD Jayawardene,P Kumar,SE Marsh,1.0,0.0,1.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,12.0,6.0,SE Marsh,P Kumar,DPMD Jayawardene,0.0,0.0,0.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,13.0,1.0,DPMD Jayawardene,DW Steyn,SE Marsh,0.0,0.0,0.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,13.0,2.0,DPMD Jayawardene,DW Steyn,SE Marsh,0.0,1.0,1.0,wides,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,13.0,3.0,DPMD Jayawardene,DW Steyn,SE Marsh,0.0,0.0,0.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,13.0,4.0,DPMD Jayawardene,DW Steyn,SE Marsh,0.0,0.0,0.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,13.0,5.0,DPMD Jayawardene,DW Steyn,SE Marsh,1.0,0.0,1.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,13.0,6.0,SE Marsh,DW Steyn,DPMD Jayawardene,1.0,0.0,1.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,13.0,7.0,DPMD Jayawardene,DW Steyn,SE Marsh,1.0,0.0,1.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,14.0,1.0,DPMD Jayawardene,Z Khan,SE Marsh,3.0,0.0,3.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,14.0,2.0,SE Marsh,Z Khan,DPMD Jayawardene,0.0,0.0,0.0,None,1,SE Marsh,bowled,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,14.0,3.0,IK Pathan,Z Khan,DPMD Jayawardene,0.0,0.0,0.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,14.0,4.0,IK Pathan,Z Khan,DPMD Jayawardene,0.0,0.0,0.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,14.0,5.0,IK Pathan,Z Khan,DPMD Jayawardene,2.0,0.0,2.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,14.0,6.0,IK Pathan,Z Khan,DPMD Jayawardene,1.0,0.0,1.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,15.0,1.0,IK Pathan,DW Steyn,DPMD Jayawardene,0.0,0.0,0.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,15.0,2.0,IK Pathan,DW Steyn,DPMD Jayawardene,1.0,0.0,1.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,15.0,3.0,DPMD Jayawardene,DW Steyn,IK Pathan,0.0,0.0,0.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,15.0,4.0,DPMD Jayawardene,DW Steyn,IK Pathan,0.0,0.0,0.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,15.0,5.0,DPMD Jayawardene,DW Steyn,IK Pathan,0.0,0.0,0.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,15.0,6.0,DPMD Jayawardene,DW Steyn,IK Pathan,0.0,0.0,0.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,16.0,1.0,IK Pathan,Z Khan,DPMD Jayawardene,0.0,0.0,0.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,16.0,2.0,IK Pathan,Z Khan,DPMD Jayawardene,4.0,0.0,4.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,16.0,3.0,IK Pathan,Z Khan,DPMD Jayawardene,1.0,0.0,1.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,16.0,4.0,DPMD Jayawardene,Z Khan,IK Pathan,1.0,0.0,1.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,16.0,5.0,IK Pathan,Z Khan,DPMD Jayawardene,1.0,0.0,1.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,16.0,6.0,DPMD Jayawardene,Z Khan,IK Pathan,0.0,0.0,0.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,17.0,1.0,IK Pathan,JH Kallis,DPMD Jayawardene,0.0,0.0,0.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,17.0,2.0,IK Pathan,JH Kallis,DPMD Jayawardene,0.0,0.0,0.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,17.0,3.0,IK Pathan,JH Kallis,DPMD Jayawardene,0.0,1.0,1.0,legbyes,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,17.0,4.0,DPMD Jayawardene,JH Kallis,IK Pathan,1.0,0.0,1.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,17.0,5.0,IK Pathan,JH Kallis,DPMD Jayawardene,0.0,0.0,0.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,17.0,6.0,IK Pathan,JH Kallis,DPMD Jayawardene,1.0,0.0,1.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,18.0,1.0,IK Pathan,A Kumble,DPMD Jayawardene,0.0,0.0,0.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,18.0,2.0,IK Pathan,A Kumble,DPMD Jayawardene,6.0,0.0,6.0,None,0,None,None,None"
"336006,2,Kings XI Punjab,Royal Challengers Bangalore,18.0,3.0,IK Pathan,A Kumble,DPMD Jayawardene,0.0,1.0,1.0,wides,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,0.0,1.0,PA Patel,DP Vijaykumar,SP Fleming,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,0.0,2.0,PA Patel,DP Vijaykumar,SP Fleming,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,0.0,3.0,PA Patel,DP Vijaykumar,SP Fleming,4.0,0.0,4.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,0.0,4.0,PA Patel,DP Vijaykumar,SP Fleming,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,0.0,5.0,PA Patel,DP Vijaykumar,SP Fleming,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,0.0,6.0,PA Patel,DP Vijaykumar,SP Fleming,0.0,0.0,0.0,None,1,PA Patel,caught,RP Singh"
"336007,1,Chennai Super Kings,Deccan Chargers,1.0,1.0,S Anirudha,RP Singh,SP Fleming,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,1.0,2.0,S Anirudha,RP Singh,SP Fleming,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,1.0,3.0,S Anirudha,RP Singh,SP Fleming,0.0,4.0,4.0,legbyes,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,1.0,4.0,S Anirudha,RP Singh,SP Fleming,1.0,0.0,1.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,1.0,5.0,SP Fleming,RP Singh,S Anirudha,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,1.0,6.0,SP Fleming,RP Singh,S Anirudha,1.0,0.0,1.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,2.0,1.0,SP Fleming,DP Vijaykumar,S Anirudha,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,2.0,2.0,SP Fleming,DP Vijaykumar,S Anirudha,2.0,0.0,2.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,2.0,3.0,SP Fleming,DP Vijaykumar,S Anirudha,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,2.0,4.0,SP Fleming,DP Vijaykumar,S Anirudha,2.0,0.0,2.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,2.0,5.0,SP Fleming,DP Vijaykumar,S Anirudha,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,2.0,6.0,SP Fleming,DP Vijaykumar,S Anirudha,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,3.0,1.0,S Anirudha,RP Singh,SP Fleming,0.0,1.0,1.0,wides,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,3.0,2.0,S Anirudha,RP Singh,SP Fleming,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,3.0,3.0,S Anirudha,RP Singh,SP Fleming,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,3.0,4.0,S Anirudha,RP Singh,SP Fleming,0.0,0.0,0.0,None,1,S Anirudha,caught,Shahid Afridi"
"336007,1,Chennai Super Kings,Deccan Chargers,3.0,5.0,SK Raina,RP Singh,SP Fleming,1.0,0.0,1.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,3.0,6.0,SP Fleming,RP Singh,SK Raina,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,3.0,7.0,SP Fleming,RP Singh,SK Raina,0.0,1.0,1.0,wides,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,3.0,8.0,SP Fleming,RP Singh,SK Raina,4.0,0.0,4.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,4.0,1.0,SK Raina,DP Vijaykumar,SP Fleming,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,4.0,2.0,SK Raina,DP Vijaykumar,SP Fleming,1.0,0.0,1.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,4.0,3.0,SP Fleming,DP Vijaykumar,SK Raina,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,4.0,4.0,SP Fleming,DP Vijaykumar,SK Raina,4.0,0.0,4.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,4.0,5.0,SP Fleming,DP Vijaykumar,SK Raina,0.0,1.0,1.0,legbyes,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,4.0,6.0,SK Raina,DP Vijaykumar,SP Fleming,4.0,0.0,4.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,5.0,1.0,SP Fleming,SB Styris,SK Raina,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,5.0,2.0,SP Fleming,SB Styris,SK Raina,1.0,0.0,1.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,5.0,3.0,SK Raina,SB Styris,SP Fleming,1.0,0.0,1.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,5.0,4.0,SP Fleming,SB Styris,SK Raina,0.0,0.0,0.0,None,1,SP Fleming,caught,RG Sharma"
"336007,1,Chennai Super Kings,Deccan Chargers,5.0,5.0,S Badrinath,SB Styris,SK Raina,0.0,1.0,1.0,wides,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,5.0,6.0,S Badrinath,SB Styris,SK Raina,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,5.0,7.0,S Badrinath,SB Styris,SK Raina,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,6.0,1.0,SK Raina,Shahid Afridi,S Badrinath,4.0,0.0,4.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,6.0,2.0,SK Raina,Shahid Afridi,S Badrinath,4.0,0.0,4.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,6.0,3.0,SK Raina,Shahid Afridi,S Badrinath,1.0,0.0,1.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,6.0,4.0,S Badrinath,Shahid Afridi,SK Raina,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,6.0,5.0,S Badrinath,Shahid Afridi,SK Raina,0.0,0.0,0.0,None,1,S Badrinath,caught,HH Gibbs"
"336007,1,Chennai Super Kings,Deccan Chargers,6.0,6.0,MS Dhoni,Shahid Afridi,SK Raina,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,7.0,1.0,SK Raina,SB Styris,MS Dhoni,1.0,0.0,1.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,7.0,2.0,MS Dhoni,SB Styris,SK Raina,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,7.0,3.0,MS Dhoni,SB Styris,SK Raina,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,7.0,4.0,MS Dhoni,SB Styris,SK Raina,4.0,0.0,4.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,7.0,5.0,MS Dhoni,SB Styris,SK Raina,1.0,0.0,1.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,7.0,6.0,SK Raina,SB Styris,MS Dhoni,1.0,0.0,1.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,8.0,1.0,SK Raina,Shahid Afridi,MS Dhoni,1.0,0.0,1.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,8.0,2.0,MS Dhoni,Shahid Afridi,SK Raina,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,8.0,3.0,MS Dhoni,Shahid Afridi,SK Raina,4.0,0.0,4.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,8.0,4.0,MS Dhoni,Shahid Afridi,SK Raina,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,8.0,5.0,MS Dhoni,Shahid Afridi,SK Raina,1.0,0.0,1.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,8.0,6.0,SK Raina,Shahid Afridi,MS Dhoni,4.0,0.0,4.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,9.0,1.0,MS Dhoni,SB Bangar,SK Raina,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,9.0,2.0,MS Dhoni,SB Bangar,SK Raina,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,9.0,3.0,MS Dhoni,SB Bangar,SK Raina,2.0,0.0,2.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,9.0,4.0,MS Dhoni,SB Bangar,SK Raina,2.0,0.0,2.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,9.0,5.0,MS Dhoni,SB Bangar,SK Raina,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,9.0,6.0,MS Dhoni,SB Bangar,SK Raina,2.0,0.0,2.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,10.0,1.0,SK Raina,PP Ojha,MS Dhoni,1.0,0.0,1.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,10.0,2.0,MS Dhoni,PP Ojha,SK Raina,2.0,0.0,2.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,10.0,3.0,MS Dhoni,PP Ojha,SK Raina,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,10.0,4.0,MS Dhoni,PP Ojha,SK Raina,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,10.0,5.0,MS Dhoni,PP Ojha,SK Raina,0.0,1.0,1.0,wides,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,10.0,6.0,MS Dhoni,PP Ojha,SK Raina,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,10.0,7.0,MS Dhoni,PP Ojha,SK Raina,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,11.0,1.0,SK Raina,SB Bangar,MS Dhoni,4.0,0.0,4.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,11.0,2.0,SK Raina,SB Bangar,MS Dhoni,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,11.0,3.0,SK Raina,SB Bangar,MS Dhoni,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,11.0,4.0,SK Raina,SB Bangar,MS Dhoni,1.0,0.0,1.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,11.0,5.0,MS Dhoni,SB Bangar,SK Raina,1.0,0.0,1.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,11.0,6.0,SK Raina,SB Bangar,MS Dhoni,1.0,0.0,1.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,12.0,1.0,SK Raina,PP Ojha,MS Dhoni,1.0,0.0,1.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,12.0,2.0,MS Dhoni,PP Ojha,SK Raina,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,12.0,3.0,MS Dhoni,PP Ojha,SK Raina,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,12.0,4.0,MS Dhoni,PP Ojha,SK Raina,1.0,0.0,1.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,12.0,5.0,SK Raina,PP Ojha,MS Dhoni,1.0,0.0,1.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,12.0,6.0,MS Dhoni,PP Ojha,SK Raina,1.0,0.0,1.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,13.0,1.0,MS Dhoni,SB Bangar,SK Raina,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,13.0,2.0,MS Dhoni,SB Bangar,SK Raina,1.0,0.0,1.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,13.0,3.0,SK Raina,SB Bangar,MS Dhoni,0.0,0.0,0.0,None,1,SK Raina,caught,RG Sharma"
"336007,1,Chennai Super Kings,Deccan Chargers,13.0,4.0,JA Morkel,SB Bangar,MS Dhoni,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,13.0,5.0,JA Morkel,SB Bangar,MS Dhoni,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,13.0,6.0,JA Morkel,SB Bangar,MS Dhoni,2.0,0.0,2.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,14.0,1.0,MS Dhoni,PP Ojha,JA Morkel,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,14.0,2.0,MS Dhoni,PP Ojha,JA Morkel,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,14.0,3.0,MS Dhoni,PP Ojha,JA Morkel,1.0,0.0,1.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,14.0,4.0,JA Morkel,PP Ojha,MS Dhoni,1.0,0.0,1.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,14.0,5.0,MS Dhoni,PP Ojha,JA Morkel,0.0,0.0,0.0,None,1,MS Dhoni,caught,Shahid Afridi"
"336007,1,Chennai Super Kings,Deccan Chargers,14.0,6.0,Joginder Sharma,PP Ojha,JA Morkel,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,15.0,1.0,JA Morkel,Shahid Afridi,Joginder Sharma,1.0,0.0,1.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,15.0,2.0,Joginder Sharma,Shahid Afridi,JA Morkel,1.0,0.0,1.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,15.0,3.0,JA Morkel,Shahid Afridi,Joginder Sharma,0.0,1.0,1.0,legbyes,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,15.0,4.0,Joginder Sharma,Shahid Afridi,JA Morkel,4.0,0.0,4.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,15.0,5.0,Joginder Sharma,Shahid Afridi,JA Morkel,1.0,0.0,1.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,15.0,6.0,JA Morkel,Shahid Afridi,Joginder Sharma,1.0,0.0,1.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,16.0,1.0,JA Morkel,PP Ojha,Joginder Sharma,2.0,0.0,2.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,16.0,2.0,JA Morkel,PP Ojha,Joginder Sharma,6.0,0.0,6.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,16.0,3.0,JA Morkel,PP Ojha,Joginder Sharma,1.0,0.0,1.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,16.0,4.0,Joginder Sharma,PP Ojha,JA Morkel,1.0,0.0,1.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,16.0,5.0,JA Morkel,PP Ojha,Joginder Sharma,1.0,0.0,1.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,16.0,6.0,Joginder Sharma,PP Ojha,JA Morkel,1.0,0.0,1.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,17.0,1.0,Joginder Sharma,SB Styris,JA Morkel,1.0,0.0,1.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,17.0,2.0,JA Morkel,SB Styris,Joginder Sharma,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,17.0,3.0,JA Morkel,SB Styris,Joginder Sharma,6.0,0.0,6.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,17.0,4.0,JA Morkel,SB Styris,Joginder Sharma,0.0,0.0,0.0,None,0,None,None,None"
"336007,1,Chennai Super Kings,Deccan Chargers,17.0,5.0,JA Morkel,SB Styris,Joginder Sharma,1.0,0.0,1.0,None,0,None,None,None"
